timestamp_ns,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
3004323886512,0.8678981065750122,-9.815030097961426,1.113303780555725,-0.0433875173330307,0.0433875173330307,-0.008517795242369175
3004325123812,0.8475474119186401,-9.81263542175293,1.1563994884490967,-0.0354020856320858,0.0463155098259449,-0.0063883461989462376
3004326361087,0.9097966551780701,-9.828198432922363,1.1204863786697388,-0.0391286201775074,0.0457831472158432,-0.0053236219100654125
3004327598387,0.8810662031173706,-9.799468040466309,1.1037269830703735,-0.0409918874502182,0.0436537005007267,-0.0039927163161337376
3004328835675,0.8810662031173706,-9.78869342803955,1.1073182821273804,-0.0364668108522892,0.0513729527592659,-0.0021294488105922937
3004330072987,0.8678981065750122,-9.824606895446777,1.0989385843276978,-0.0375315360724926,0.0449846051633358,0.003460354171693325
3004331310262,0.8906430602073669,-9.829395294189453,1.0666168928146362,-0.0377977155148983,0.0420566126704216,0.0005323622026480734
3004332547575,0.871489405632019,-9.785102844238281,1.070208191871643,-0.038330078125,0.0439198799431324,0.0005323622026480734
3004333784850,0.851138710975647,-9.81263542175293,1.0833762884140015,-0.0375315360724926,0.0447184219956398,0.0021294488105922937
3004335022137,0.8655039072036743,-9.801861763000488,1.0797849893569946,-0.0415242500603199,0.0423227921128273,0.0018632676219567657
3004336259425,0.9097966551780701,-9.800664901733398,1.0534487962722778,-0.038063894957304,0.0457831472158432,0.006122165359556675
3004337496725,0.8750807046890259,-9.793481826782227,1.114500880241394,-0.0388624407351017,0.0457831472158432,0.005589802749454975
3004338734037,0.912190854549408,-9.797073364257812,1.1252747774124146,-0.0423227921128273,0.0441860631108284,0.008517795242369175
3004339971300,0.9085995554924011,-9.781511306762695,1.0773907899856567,-0.0367329902946949,0.042855154722929,0.00958251953125
3004341208587,0.8858546614646912,-9.758766174316406,1.1109095811843872,-0.0327402763068676,0.042855154722929,0.01117960549890995
3004342445912,0.9145850539207458,-9.799468040466309,1.092953085899353,-0.0314093679189682,0.0364668108522892,0.01357523538172245
3004343683187,0.9014169573783875,-9.768342971801758,1.115697979927063,-0.0354020856320858,0.0457831472158432,0.014373779296875
3004344920500,0.8738836050033569,-9.758766174316406,1.1456254720687866,-0.0338049978017807,0.0460493303835392,0.010913425125181675
3004346157800,0.9349357485771179,-9.740809440612793,1.1599907875061035,-0.0364668108522892,0.0375315360724926,0.014906140975654125
3004347395100,0.9481039047241211,-9.737218856811523,1.138442873954773,-0.0356682650744915,0.0385962575674057,0.02076212503015995
3004348632362,0.9265560507774353,-9.739612579345703,1.1887211799621582,-0.0316755510866642,0.0417904332280159,0.0191650390625
3004349869662,0.9564836025238037,-9.750386238098145,1.169567584991455,-0.0258195661008358,0.038330078125,0.01943122036755085
3004351106950,0.9253589510917664,-9.773131370544434,1.1216834783554077,-0.0322079136967659,0.0404595248401165,0.02262539230287075
3004352344250,0.933738648891449,-9.726444244384766,1.0905588865280151,-0.0314093679189682,0.0409918874502182,0.0223592109978199
3004353581537,0.93254154920578,-9.807847023010254,1.0642226934432983,-0.0316755510866642,0.0449846051633358,0.01889885775744915
3004354818825,0.8990227580070496,-9.793481826782227,1.113303780555725,-0.0324740931391716,0.0404595248401165,0.01836649514734745
3004356056125,0.9062053561210632,-9.746795654296875,1.1109095811843872,-0.03087700717151165,0.0372653529047966,0.0173017717897892
3004357293412,0.8954314589500427,-9.794679641723633,1.072602391242981,-0.033272635191679,0.0452507846057415,0.01224433071911335
3004358530700,0.8858546614646912,-9.803058624267578,1.1073182821273804,-0.033272635191679,0.0473802350461483,0.00984870083630085
