timestamp_ns,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2036524706300,1.5646108388900757,-9.789891242980957,1.0378865003585815,0.0026618109550327063,0.00692070834338665,-0.007985432632267475
2036525943687,1.5490485429763794,-9.767146110534668,1.049857497215271,0.007453070487827063,0.010647243820130825,-0.005855984054505825
2036527181100,1.5873557329177856,-9.77791976928711,1.0115501880645752,0.005057440605014563,0.01117960549890995,-0.006122165359556675
2036528418512,1.53707754611969,-9.774328231811523,1.0211269855499268,0.0077192517928779125,0.0077192517928779125,-0.0090501569211483
2036529655900,1.5203181505203247,-9.801861763000488,1.0330979824066162,0.0053236219100654125,0.00958251953125,-0.0071868896484375
2036530893287,1.5837644338607788,-9.75397777557373,1.0319008827209473,-0.0007985432748682797,0.01650322787463665,-0.005589802749454975
2036532130712,1.5753847360610962,-9.77552604675293,1.0402806997299194,0.0015970865497365594,0.00958251953125,-0.00452507846057415
2036533368100,1.5861586332321167,-9.767146110534668,1.0199298858642578,0.0037265352439135313,0.01703559048473835,-0.0063883461989462376
2036534605500,1.5693992376327515,-9.787496566772461,1.0199298858642578,-0.0021294488105922937,0.01703559048473835,-0.0010647244052961469
2036535842887,1.5514427423477173,-9.75397777557373,1.0031704902648926,0.0021294488105922937,0.01650322787463665,0.0010647244052961469
2036537080287,1.6124948263168335,-9.768342971801758,1.049857497215271,0.004791259765625,0.01783413253724575,0.0005323622026480734
2036538317700,1.5490485429763794,-9.759963035583496,0.993593692779541,0.0002661811013240367,0.02022976242005825,-0.0002661811013240367
2036539555087,1.5622166395187378,-9.78869342803955,0.9876081943511963,-0.0037265352439135313,0.0167694091796875,-0.0010647244052961469
2036540792487,1.5670050382614136,-9.794679641723633,0.9900023937225342,-0.0018632676219567657,0.015172322280704975,0.003460354171693325
2036542029912,1.5646108388900757,-9.785102844238281,0.9888052940368652,0.0005323622026480734,0.01650322787463665,-0.0005323622026480734
2036543267300,1.5406688451766968,-9.813833236694336,0.9900023937225342,-0.0023956298828125,0.01756795309484005,-0.0005323622026480734
2036544504687,1.5729905366897583,-9.821015357971191,0.9804255962371826,-0.0010647244052961469,0.0162370465695858,-0.0021294488105922937
2036545742100,1.6053122282028198,-9.78869342803955,1.0354923009872437,-0.0018632676219567657,0.01889885775744915,0.0
2036546979475,1.5861586332321167,-9.771934509277344,1.0630255937576294,-0.0029279920272529125,0.0252872034907341,0.0013309054775163531
2036548216887,1.5490485429763794,-9.77791976928711,1.0366894006729126,-0.0026618109550327063,0.0276828333735466,0.0
2036549454287,1.5981296300888062,-9.75517463684082,0.9852139949798584,-0.0015970865497365594,0.0223592109978199,0.0039927163161337376
